SVC_CD|MODIFIER_1|FEE|AS_OF_DATE
45020|UA|25.00|20231001
45108|UB|45.00|20231001
45108|UA|25.00|20231001
45110|UA|55.00|20231001
45110|UB|85.00|20231001
45111|UA|61.00|20231001
45111|UB|90.00|20231001
45113|UB|95.00|20231001
45113|UA|65.00|20231001
45114|UB|95.00|20231001
45114|UA|65.00|20231001
45116|UA|61.00|20231001
45116|UB|90.00|20231001
45120|UB|95.00|20231001
45120|UA|65.00|20231001
45121|UB|95.00|20231001
45121|UA|65.00|20231001
45123|UA|65.00|20231001
45123|UB|95.00|20231001
45126|UA|65.00|20231001
45126|UB|95.00|20231001
45130|UA|45.00|20231001
45130|UB|75.00|20231001
45135|UA|65.00|20231001
45135|UB|95.00|20231001
45136|UA|45.00|20231001
45136|UB|75.00|20231001
45150|UA|25.00|20231001
45150|UB|45.00|20231001
45160|UA|30.00|20231001
45160|UB|60.00|20231001
45171|UA|30.00|20231001
45171|UB|60.00|20231001
45172|UB|60.00|20231001
45172|UA|30.00|20231001
45190|UA|25.00|20231001
45190|UB|55.00|20231001
45303|UB|55.00|20231001
45303|UA|25.00|20231001
45305|UB|55.00|20231001
45305|UA|25.00|20231001
45307|UB|55.00|20231001
45307|UA|25.00|20231001
45308|UB|55.00|20231001
45308|UA|25.00|20231001
45309|UB|55.00|20231001
45309|UA|25.00|20231001
45315|UB|55.00|20231001
45315|UA|25.00|20231001
45317|UB|55.00|20231001
45317|UA|25.00|20231001
45320|UB|55.00|20231001
45320|UA|25.00|20231001
45321|UB|55.00|20231001
45321|UA|25.00|20231001
45327|UB|55.00|20231001
45327|UA|25.00|20231001
45330|UB|55.00|20231001
45330|UA|25.00|20231001
45331|UB|55.00|20231001
45331|UA|25.00|20231001
45332|UB|55.00|20231001
45332|UA|25.00|20231001
45333|UB|55.00|20231001
45333|UA|25.00|20231001
45334|UB|55.00|20231001
45334|UA|25.00|20231001
45335|UB|55.00|20231001
45335|UA|25.00|20231001
45337|UB|55.00|20231001
45337|UA|25.00|20231001
45338|UB|55.00|20231001
45338|UA|25.00|20231001
45340|UB|55.00|20231001
45340|UA|25.00|20231001
45341|UB|55.00|20231001
45341|UA|25.00|20231001
45342|UB|55.00|20231001
45342|UA|25.00|20231001
45346|UB|55.00|20231001
45346|UA|25.00|20231001
45347|UB|55.00|20231001
45347|UA|25.00|20231001
45349|UA|25.00|20231001
45349|UB|55.00|20231001
45350|UB|55.00|20231001
45350|UA|25.00|20231001
45378|UA|25.00|20231001
45378|UB|55.00|20231001
45380|UB|35.00|20231001
45380|UA|15.00|20231001
45381|UB|35.00|20231001
45381|UA|15.00|20231001
45382|UB|35.00|20231001
45382|UA|15.00|20231001
45384|UB|35.00|20231001
45384|UA|15.00|20231001
45385|UB|35.00|20231001
45385|UA|15.00|20231001
45386|UB|35.00|20231001
45386|UA|15.00|20231001
45388|UB|35.00|20231001
45388|UA|15.00|20231001
45389|UB|35.00|20231001
45389|UA|15.00|20231001
45390|UB|35.00|20231001
45390|UA|15.00|20231001
45391|UB|35.00|20231001
45391|UA|15.00|20231001
45392|UB|35.00|20231001
45392|UA|15.00|20231001
45393|UB|35.00|20231001
45393|UA|15.00|20231001
45395|UA|130.00|20231001
45395|UB|160.00|20231001
45397|UA|130.00|20231001
45397|UB|160.00|20231001
45398|UA|15.00|20231001
45398|UB|35.00|20231001
45400|UA|130.00|20231001
45400|UB|160.00|20231001
45402|UA|130.00|20231001
45402|UB|160.00|20231001
45499|UA|130.00|20231001
45499|UB|160.00|20231001
45505|UB|45.00|20231001
45505|UA|25.00|20231001
45520|UA|25.00|20231001
45520|UB|55.00|20231001
45540|UA|40.00|20231001
45540|UB|70.00|20231001
45541|UA|35.00|20231001
45541|UB|65.00|20231001
45550|UA|50.00|20231001
45550|UB|80.00|20231001
45560|UA|25.00|20231001
45560|UB|45.00|20231001
45562|UA|35.00|20231001
45562|UB|65.00|20231001
45563|UA|55.00|20231001
45563|UB|85.00|20231001
45800|UA|35.00|20231001
45800|UB|65.00|20231001
45805|UA|55.00|20231001
45805|UB|85.00|20231001
45820|UA|35.00|20231001
45820|UB|65.00|20231001
45825|UA|55.00|20231001
45825|UB|85.00|20231001
45905|UB|50.00|20231001
45905|UA|20.00|20231001
45910|UB|50.00|20231001
45910|UA|20.00|20231001
45915|UB|50.00|20231001
45915|UA|20.00|20231001
45990|UA|17.00|20231001
45990|UB|47.00|20231001
45999|UA|50.00|20231001
45999|UB|80.00|20231001
46020|UA|17.00|20231001
46020|UB|47.00|20231001
46030|UA|30.00|20231001
46030|UB|60.00|20231001
46045|UB|55.00|20231001
46045|UA|30.00|20231001
46050|UA|30.00|20231001
46050|UB|55.00|20231001
46060|UA|33.00|20231001
46060|UB|63.00|20231001
46070|UA|20.00|20231001
46070|UB|40.00|20231001
46080|UA|25.00|20231001
46080|UB|50.00|20231001
46083|UA|20.00|20231001
46083|UB|40.00|20231001
46200|UA|25.00|20231001
46200|UB|55.00|20231001
46220|UA|20.00|20231001
46220|UB|20.00|20231001
46221|UA|20.00|20231001
46221|UB|40.00|20231001
46230|UA|25.00|20231001
46230|UB|35.00|20231001
46255|UB|65.00|20231001
46255|UA|35.00|20231001
46257|UB|65.00|20231001
46257|UA|35.00|20231001
46258|UB|65.00|20231001
46258|UA|35.00|20231001
46260|UB|65.00|20231001
46260|UA|35.00|20231001
46261|UB|65.00|20231001
46261|UA|35.00|20231001
46262|UB|65.00|20231001
46262|UA|35.00|20231001
46275|UB|65.00|20231001
46275|UA|35.00|20231001
46280|UB|65.00|20231001
46280|UA|35.00|20231001
46285|UB|65.00|20231001
46285|UA|35.00|20231001
46288|UA|35.00|20231001
46288|UB|65.00|20231001
46320|UA|11.00|20231001
46320|UB|31.00|20231001
46500|UA|15.00|20231001
46500|UB|35.00|20231001
46505|UA|15.00|20231001
46505|UB|35.00|20231001
46601|UB|35.00|20231001
46601|UA|15.00|20231001
46604|UB|35.00|20231001
46604|UA|15.00|20231001
46606|UB|35.00|20231001
46606|UA|15.00|20231001
46607|UB|35.00|20231001
46607|UA|15.00|20231001
46608|UB|35.00|20231001
46608|UA|15.00|20231001
46610|UB|35.00|20231001
46610|UA|15.00|20231001
46611|UB|35.00|20231001
46611|UA|15.00|20231001
46612|UB|35.00|20231001
46612|UA|15.00|20231001
46614|UB|35.00|20231001
46614|UA|15.00|20231001
46615|UA|25.00|20231001
46615|UB|55.00|20231001
46700|UA|25.00|20231001
46700|UB|55.00|20231001
46706|UB|55.00|20231001
46706|UA|25.00|20231001
46707|UB|55.00|20231001
46707|UA|25.00|20231001
46710|UA|35.00|20231001
46710|UB|65.00|20231001
46712|UA|40.00|20231001
46712|UB|70.00|20231001
46715|UA|40.00|20231001
46715|UB|70.00|20231001
46716|UA|45.00|20231001
46716|UB|75.00|20231001
46730|UA|50.00|20231001
46730|UB|80.00|20231001
46740|UB|90.00|20231001
46740|UA|61.00|20231001
46742|UA|60.00|20231001
46742|UB|90.00|20231001
46744|UA|61.00|20231001
46744|UB|90.00|20231001
46748|UB|90.00|20231001
46748|UA|60.00|20231001
46751|UB|55.00|20231001
46751|UA|25.00|20231001
46753|UB|55.00|20231001
46753|UA|25.00|20231001
46754|UB|55.00|20231001
46754|UA|25.00|20231001
46760|UB|55.00|20231001
46760|UA|25.00|20231001
46761|UA|35.00|20231001
46761|UB|65.00|20231001
46910|UB|35.00|20231001
46910|UA|15.00|20231001
46916|UB|35.00|20231001
46916|UA|15.00|20231001
46917|UA|20.00|20231001
46917|UB|40.00|20231001
46924|UB|40.00|20231001
46924|UA|20.00|20231001
46930|UA|20.00|20231001
46930|UB|40.00|20231001
46942|UB|35.00|20231001
46942|UA|15.00|20231001
46945|UA|25.00|20231001
46945|UB|45.00|20231001
46946|UA|35.00|20231001
46946|UB|55.00|20231001
46947|UA|20.00|20231001
46947|UB|35.00|20231001
46948|UA|35.00|20231001
46948|UB|65.00|20231001
46999|UA|25.00|20231001
46999|UB|45.00|20231001
47000|UA|17.00|20231001
47000|UB|31.00|20231001
47001|UA|11.00|20231001
47001|UB|31.00|20231001
47010|UA|30.00|20231001
47010|UB|60.00|20231001
47015|UA|35.00|20231001
47015|UB|65.00|20231001
47100|UA|30.00|20231001
47100|UB|60.00|20231001
47120|UA|45.00|20231001
47120|UB|75.00|20231001
47122|UA|55.00|20231001
47122|UB|85.00|20231001
47130|UB|75.00|20231001
47130|UA|45.00|20231001
47135|UA|85.00|20231001
47135|UB|115.00|20231001
47140|UA|85.00|20231001
47140|UB|115.00|20231001
47141|UA|85.00|20231001
47141|UB|115.00|20231001
47142|UB|115.00|20231001
47142|UA|85.00|20231001
47350|UB|60.00|20231001
47350|UA|30.00|20231001
47360|UB|60.00|20231001
47360|UA|30.00|20231001
47361|UB|60.00|20231001
47361|UA|30.00|20231001
47362|UB|60.00|20231001
47362|UA|30.00|20231001
47371|UB|160.00|20231001
47371|UA|130.00|20231001
47379|UB|160.00|20231001
47379|UA|130.00|20231001
47381|UB|70.00|20231001
47381|UA|40.00|20231001
47382|UB|70.00|20231001
47382|UA|40.00|20231001
47383|UB|70.00|20231001
47383|UA|40.00|20231001
47420|UB|75.00|20231001
47420|UA|45.00|20231001
47425|UB|75.00|20231001
47425|UA|45.00|20231001
47460|UB|75.00|20231001
47460|UA|45.00|20231001
47490|UB|65.00|20231001
47490|UA|35.00|20231001
47531|UA|13.00|20231001
47531|UB|13.00|20231001
47532|UB|13.00|20231001
47532|UA|13.00|20231001
47534|UB|35.00|20231001
47534|UA|15.00|20231001
47535|UB|35.00|20231001
47535|UA|15.00|20231001
47536|UB|35.00|20231001
47536|UA|15.00|20231001
47537|UB|35.00|20231001
47537|UA|15.00|20231001
47538|UB|35.00|20231001
47538|UA|15.00|20231001
47539|UB|35.00|20231001
47539|UA|15.00|20231001
47540|UB|35.00|20231001
47540|UA|15.00|20231001
47541|UA|20.00|20231001
47541|UB|40.00|20231001
47542|UB|40.00|20231001
47542|UA|20.00|20231001
47543|UA|30.00|20231001
47543|UB|60.00|20231001
47544|UB|60.00|20231001
47544|UA|30.00|20231001
47552|UB|60.00|20231001
47552|UA|30.00|20231001
47553|UB|60.00|20231001
47553|UA|30.00|20231001
47554|UB|60.00|20231001
47554|UA|30.00|20231001
47555|UB|60.00|20231001
47555|UA|30.00|20231001
47556|UA|27.00|20231001
47556|UB|57.00|20231001
47563|UB|160.00|20231001
47563|UA|130.00|20231001
47564|UB|160.00|20231001
47564|UA|130.00|20231001
47570|UA|130.00|20231001
47570|UB|160.00|20231001
47579|UA|130.00|20231001
47579|UB|160.00|20231001
47600|UA|35.00|20231001
47600|UB|65.00|20231001
47610|UB|70.00|20231001
47610|UA|40.00|20231001
47612|UA|45.00|20231001
47612|UB|75.00|20231001
47620|UA|50.00|20231001
47620|UB|80.00|20231001
47700|UA|35.00|20231001
47700|UB|65.00|20231001
47701|UA|45.00|20231001
47701|UB|75.00|20231001
47711|UA|45.00|20231001
47711|UB|75.00|20231001
47712|UB|75.00|20231001
47712|UA|45.00|20231001
47715|UA|30.00|20231001
47715|UB|60.00|20231001
47721|UB|75.00|20231001
47721|UA|45.00|20231001
47740|UB|75.00|20231001
47740|UA|45.00|20231001
47741|UB|75.00|20231001
47741|UA|45.00|20231001
47760|UB|75.00|20231001
47760|UA|45.00|20231001
47765|UB|75.00|20231001
47765|UA|45.00|20231001
47780|UB|75.00|20231001
47780|UA|45.00|20231001
47785|UA|30.00|20231001
47785|UB|60.00|20231001
47800|UA|50.00|20231001
47800|UB|80.00|20231001
47801|UA|30.00|20231001
47801|UB|60.00|20231001
47802|UB|60.00|20231001
47802|UA|30.00|20231001
47900|UA|30.00|20231001
47900|UB|60.00|20231001
47999|UA|45.00|20231001
47999|UB|75.00|20231001
48000|UA|35.00|20231001
48000|UB|65.00|20231001
48001|UB|65.00|20231001
48001|UA|35.00|20231001
48020|UA|35.00|20231001
48020|UB|65.00|20231001
48100|UA|15.00|20231001
48100|UB|35.00|20231001
48102|UA|17.00|20231001
48102|UB|47.00|20231001
48105|UA|25.00|20231001
48105|UB|55.00|20231001
48120|UA|25.00|20231001
48120|UB|55.00|20231001
48145|UB|80.00|20231001
48145|UA|50.00|20231001
48146|UB|80.00|20231001
48146|UA|50.00|20231001
48148|UA|35.00|20231001
48148|UB|65.00|20231001
48150|UA|50.00|20231001
48150|UB|80.00|20231001
48153|UB|80.00|20231001
48153|UA|50.00|20231001
48154|UB|80.00|20231001
48154|UA|50.00|20231001
48155|UB|80.00|20231001
48155|UA|50.00|20231001
48160|UA|50.00|20231001
48160|UB|80.00|20231001
48400|UA|13.00|20231001
48400|UB|13.00|20231001
48500|UA|30.00|20231001
48500|UB|60.00|20231001
48510|UA|35.00|20231001
48510|UB|65.00|20231001
48540|UB|75.00|20231001
48540|UA|45.00|20231001
48545|UA|50.00|20231001
48545|UB|80.00|20231001
48547|UA|50.00|20231001
48547|UB|80.00|20231001
48548|UB|80.00|20231001
48548|UA|50.00|20231001
48554|UA|70.00|20231001
48554|UB|100.00|20231001
48556|UA|70.00|20231001
48556|UB|100.00|20231001
48999|UA|45.00|20231001
48999|UB|75.00|20231001
49000|UA|35.00|20231001
49000|UB|65.00|20231001
49010|UA|35.00|20231001
49010|UB|65.00|20231001
49013|UA|30.00|20231001
49013|UB|60.00|20231001
49014|UB|60.00|20231001
49014|UA|30.00|20231001
49040|UB|65.00|20231001
49040|UA|35.00|20231001
49062|UB|65.00|20231001
49062|UA|35.00|20231001
49083|UB|65.00|20231001
49083|UA|35.00|20231001
49084|UB|65.00|20231001
49084|UA|35.00|20231001
49180|UA|35.00|20231001
49180|UB|65.00|20231001
49185|UA|50.00|20231001
49185|UB|80.00|20231001
49204|UB|80.00|20231001
49204|UA|50.00|20231001
49205|UB|80.00|20231001
49205|UA|50.00|20231001
49220|UB|75.00|20231001
49220|UA|45.00|20231001
49250|UA|50.00|20231001
49250|UB|80.00|20231001
49255|UA|40.00|20231001
49255|UB|70.00|20231001
49321|UB|160.00|20231001
49321|UA|130.00|20231001
49322|UB|160.00|20231001
49322|UA|130.00|20231001
49323|UB|160.00|20231001
49323|UA|130.00|20231001
49324|UB|160.00|20231001
49324|UA|130.00|20231001
49325|UB|160.00|20231001
49325|UA|130.00|20231001
49326|UB|160.00|20231001
49326|UA|130.00|20231001
49327|UB|160.00|20231001
49327|UA|130.00|20231001
49329|UB|160.00|20231001
49329|UA|130.00|20231001
49400|UA|30.00|20231001
49400|UB|60.00|20231001
49402|UA|55.00|20231001
49402|UB|85.00|20231001
49406|UB|65.00|20231001
49406|UA|35.00|20231001
49407|UB|65.00|20231001
49407|UA|35.00|20231001
49411|UA|55.00|20231001
49411|UB|85.00|20231001
49412|UB|85.00|20231001
49412|UA|55.00|20231001
49418|UA|55.00|20231001
49418|UB|85.00|20231001
49419|UB|85.00|20231001
49419|UA|55.00|20231001
49421|UB|85.00|20231001
49421|UA|55.00|20231001
49422|UA|17.00|20231001
49422|UB|47.00|20231001
49423|UA|17.00|20231001
49423|UB|47.00|20231001
49424|UA|17.00|20231001
49424|UB|47.00|20231001
49425|UA|30.00|20231001
49425|UB|60.00|20231001
49426|UB|60.00|20231001
49426|UA|30.00|20231001
49427|UA|17.00|20231001
49427|UB|47.00|20231001
49428|UB|47.00|20231001
49428|UA|17.00|20231001
49429|UA|30.00|20231001
49429|UB|60.00|20231001
49435|UA|55.00|20231001
49435|UB|85.00|20231001
49436|UB|85.00|20231001
49436|UA|55.00|20231001
49441|UB|75.00|20231001
49441|UA|45.00|20231001
49442|UB|75.00|20231001
49442|UA|45.00|20231001
49446|UA|45.00|20231001
49446|UB|75.00|20231001
49451|UB|70.00|20231001
49451|UA|40.00|20231001
49452|UB|70.00|20231001
49452|UA|40.00|20231001
49460|UA|40.00|20231001
49460|UB|70.00|20231001
49465|UA|20.00|20231001
49465|UB|50.00|20231001
49492|UB|70.00|20231001
49492|UA|40.00|20231001
49495|UB|70.00|20231001
49495|UA|40.00|20231001
49496|UB|70.00|20231001
49496|UA|40.00|20231001
49500|UB|70.00|20231001
49500|UA|40.00|20231001
49501|UB|70.00|20231001
49501|UA|40.00|20231001
49505|UB|70.00|20231001
49505|UA|40.00|20231001
49507|UB|70.00|20231001
49507|UA|40.00|20231001
49520|UB|70.00|20231001
49520|UA|40.00|20231001
49521|UB|70.00|20231001
49521|UA|40.00|20231001
49525|UB|70.00|20231001
49525|UA|40.00|20231001
49540|UB|70.00|20231001
49540|UA|40.00|20231001
49550|UB|70.00|20231001
49550|UA|40.00|20231001
49553|UB|70.00|20231001
49553|UA|40.00|20231001
49555|UB|70.00|20231001
49555|UA|40.00|20231001
49557|UB|70.00|20231001
49557|UA|40.00|20231001
49560|UB|70.00|20231001
49560|UA|40.00|20231001
49561|UB|70.00|20231001
49561|UA|40.00|20231001
49565|UB|70.00|20231001
49565|UA|40.00|20231001
49566|UB|70.00|20231001
49566|UA|40.00|20231001
49568|UB|70.00|20231001
49568|UA|40.00|20231001
49570|UB|70.00|20231001
49570|UA|40.00|20231001
49572|UB|70.00|20231001
49572|UA|40.00|20231001
49580|UB|70.00|20231001
49580|UA|40.00|20231001
49582|UB|70.00|20231001
49582|UA|40.00|20231001
49585|UB|70.00|20231001
49585|UA|40.00|20231001
49587|UB|70.00|20231001
49587|UA|40.00|20231001
49590|UB|70.00|20231001
49590|UA|40.00|20231001
49592|UB|160.00|20231001
49592|UA|130.00|20231001
49593|UB|160.00|20231001
49593|UA|130.00|20231001
49594|UB|160.00|20231001
49594|UA|130.00|20231001
49595|UB|160.00|20231001
49595|UA|130.00|20231001
49596|UB|160.00|20231001
49596|UA|130.00|20231001
49605|UB|80.00|20231001
49605|UA|50.00|20231001
49606|UB|80.00|20231001
49606|UA|50.00|20231001
49610|UB|80.00|20231001
49610|UA|50.00|20231001
49611|UB|80.00|20231001
49611|UA|50.00|20231001
49614|UB|160.00|20231001
49614|UA|130.00|20231001
49615|UB|160.00|20231001
49615|UA|130.00|20231001
49616|UB|160.00|20231001
49616|UA|130.00|20231001
49617|UB|160.00|20231001
49617|UA|130.00|20231001
49618|UB|160.00|20231001
49618|UA|130.00|20231001
49621|UA|130.00|20231001
49621|UB|160.00|20231001
49622|UB|160.00|20231001
49622|UA|130.00|20231001
49623|UA|11.00|20231001
49623|UB|25.00|20231001
49651|UB|160.00|20231001
49651|UA|130.00|20231001
49652|UB|160.00|20231001
49652|UA|130.00|20231001
49653|UB|160.00|20231001
49653|UA|130.00|20231001
49654|UB|160.00|20231001
49654|UA|130.00|20231001
49655|UB|160.00|20231001
49655|UA|130.00|20231001
49656|UB|160.00|20231001
49656|UA|130.00|20231001
49657|UB|160.00|20231001
49657|UA|130.00|20231001
49659|UA|130.00|20231001
49659|UB|160.00|20231001
49900|UA|35.00|20231001
49900|UB|60.00|20231001
49904|UA|35.00|20231001
49904|UB|65.00|20231001
49905|UB|65.00|20231001
49905|UA|35.00|20231001
49906|UA|40.00|20231001
49906|UB|70.00|20231001
49999|UA|40.00|20231001
49999|UB|70.00|20231001
50010|UA|40.00|20231001
50010|UB|70.00|20231001
50020|UA|35.00|20231001
50020|UB|65.00|20231001
50040|UA|25.00|20231001
50040|UB|55.00|20231001
50045|UA|40.00|20231001
50045|UB|70.00|20231001
50060|UA|45.00|20231001
50060|UB|75.00|20231001
50065|UA|45.00|20231001
50065|UB|75.00|20231001
50075|UB|85.00|20231001
50075|UA|55.00|20231001
50080|UA|30.00|20231001
50080|UB|60.00|20231001
50081|UB|60.00|20231001
50081|UA|30.00|20231001
50100|UA|45.00|20231001
50100|UB|75.00|20231001
50120|UA|40.00|20231001
50120|UB|70.00|20231001
50130|UB|75.00|20231001
50130|UA|45.00|20231001
50135|UB|75.00|20231001
50135|UA|45.00|20231001
50200|UA|20.00|20231001
50200|UB|40.00|20231001
50205|UA|40.00|20231001
50205|UB|70.00|20231001
50220|UA|55.00|20231001
50220|UB|85.00|20231001
50225|UA|55.00|20231001
50225|UB|85.00|20231001
50234|UB|85.00|20231001
50234|UA|55.00|20231001
50240|UB|95.00|20231001
50240|UA|65.00|20231001
50250|UA|40.00|20231001
50250|UB|70.00|20231001
50280|UA|40.00|20231001
50280|UB|70.00|20231001
50290|UA|35.00|20231001
50290|UB|65.00|20231001
50320|UB|100.00|20231001
50320|UA|70.00|20231001
50323|UB|100.00|20231001
50323|UA|70.00|20231001
50325|UB|100.00|20231001
50325|UA|70.00|20231001
50327|UB|100.00|20231001
50327|UA|70.00|20231001
50328|UB|100.00|20231001
50328|UA|70.00|20231001
50329|UB|100.00|20231001
50329|UA|70.00|20231001
50340|UB|100.00|20231001
50340|UA|70.00|20231001
50360|UB|100.00|20231001
50360|UA|70.00|20231001
50365|UB|100.00|20231001
50365|UA|70.00|20231001
50370|UB|100.00|20231001
50370|UA|70.00|20231001
50380|UA|70.00|20231001
50380|UB|100.00|20231001
50382|UA|25.00|20231001
50382|UB|45.00|20231001
50384|UA|17.00|20231001
50384|UB|47.00|20231001
50385|UA|35.00|20231001
50385|UB|65.00|20231001
50386|UB|65.00|20231001
50386|UA|35.00|20231001
50387|UA|25.00|20231001
50387|UB|45.00|20231001
50389|UA|17.00|20231001
50389|UB|47.00|20231001
50390|UA|17.00|20231001
50390|UB|47.00|20231001
50391|UA|15.00|20231001
50391|UB|20.00|20231001
50395|UA|35.00|20231001
50395|UB|65.00|20231001
50396|UB|65.00|20231001
50396|UA|35.00|20231001
50400|UA|45.00|20231001
50400|UB|75.00|20231001
50405|UA|55.00|20231001
50405|UB|85.00|20231001
50431|UB|45.00|20231001
50431|UA|25.00|20231001
50432|UB|45.00|20231001
50432|UA|25.00|20231001
50433|UB|45.00|20231001
50433|UA|25.00|20231001
50434|UA|65.00|20231001
50434|UB|95.00|20231001
50435|UB|95.00|20231001
50435|UA|65.00|20231001
50436|UA|65.00|20231001
50436|UB|95.00|20231001
50437|UB|95.00|20231001
50437|UA|65.00|20231001
50500|UA|35.00|20231001
50500|UB|65.00|20231001
50520|UA|22.00|20231001
50520|UB|42.00|20231001
50525|UA|35.00|20231001
50525|UB|65.00|20231001
50526|UB|65.00|20231001
50526|UA|35.00|20231001
50540|UA|50.00|20231001
50540|UB|80.00|20231001
50542|UB|160.00|20231001
50542|UA|130.00|20231001
50543|UB|160.00|20231001
50543|UA|130.00|20231001
50544|UB|160.00|20231001
50544|UA|130.00|20231001
50545|UB|160.00|20231001
50545|UA|130.00|20231001
50546|UB|160.00|20231001
50546|UA|130.00|20231001
50547|UB|160.00|20231001
50547|UA|130.00|20231001
50548|UB|160.00|20231001
50548|UA|130.00|20231001
50549|UB|160.00|20231001
50549|UA|130.00|20231001
50553|UB|55.00|20231001
50553|UA|25.00|20231001
50555|UB|55.00|20231001
50555|UA|25.00|20231001
50557|UB|55.00|20231001
50557|UA|25.00|20231001
50561|UB|55.00|20231001
50561|UA|25.00|20231001
50562|UB|55.00|20231001
50562|UA|25.00|20231001
50570|UA|21.00|20231001
50570|UB|41.00|20231001
50574|UB|43.00|20231001
50574|UA|23.00|20231001
50575|UB|43.00|20231001
50575|UA|23.00|20231001
50576|UB|43.00|20231001
50576|UA|23.00|20231001
50580|UB|43.00|20231001
50580|UA|23.00|20231001
50590|UA|25.00|20231001
50590|UB|55.00|20231001
50592|UA|40.00|20231001
50592|UB|70.00|20231001
50593|UA|30.00|20231001
50593|UB|60.00|20231001
50605|UB|65.00|20231001
50605|UA|35.00|20231001
50606|UB|65.00|20231001
50606|UA|35.00|20231001
50610|UB|65.00|20231001
50610|UA|35.00|20231001
50620|UB|65.00|20231001
50620|UA|35.00|20231001
50630|UB|65.00|20231001
50630|UA|35.00|20231001
50650|UA|40.00|20231001
50650|UB|70.00|20231001
50660|UA|50.00|20231001
50660|UB|80.00|20231001
50684|UA|15.00|20231001
50684|UB|15.00|20231001
50686|UA|20.00|20231001
50686|UB|50.00|20231001
50688|UA|65.00|20231001
50688|UB|95.00|20231001
50690|UA|20.00|20231001
50690|UB|50.00|20231001
50694|UB|65.00|20231001
50694|UA|35.00|20231001
50695|UB|65.00|20231001
50695|UA|35.00|20231001
50705|UB|75.00|20231001
50705|UA|45.00|20231001
50706|UB|75.00|20231001
50706|UA|45.00|20231001
50715|UB|75.00|20231001
50715|UA|45.00|20231001
50722|UA|40.00|20231001
