SVC_CD|MODIFIER_1|FEE|ASOFDATE
17280|UB|50.0|20240401
17281|UA|25.0|20240401
17281|UB|50.0|20240401
17282|UA|25.0|20240401
17282|UB|50.0|20240401
17283|UA|25.0|20240401
17283|UB|50.0|20240401
17284|UB|50.0|20240401
17284|UA|25.0|20240401
17286|UB|50.0|20240401
17286|UA|25.0|20240401
17311|UA|20.0|20240401
17311|UB|50.0|20240401
17312|UA|20.0|20240401
17312|UB|50.0|20240401
17313|UA|20.0|20240401
17313|UB|50.0|20240401
17314|UB|50.0|20240401
17314|UA|20.0|20240401
17315|UB|60.0|20240401
17315|UA|30.0|20240401
17340|UA|3.0|20240401
17340|UB|3.0|20240401
17360|UB|3.0|20240401
17360|UA|3.0|20240401
17380|UB|3.0|20240401
17380|UA|3.0|20240401
17999|UA|25.0|20240401
17999|UB|55.0|20240401
19000|UA|18.0|20240401
19000|UB|38.0|20240401
19001|UA|18.0|20240401
19001|UB|38.0|20240401
19020|UB|42.0|20240401
19020|UA|22.0|20240401
19030|UB|40.0|20240401
19030|UA|20.0|20240401
19081|UA|12.0|20240401
19081|UB|42.0|20240401
19082|UB|42.0|20240401
19082|UA|12.0|20240401
19083|UB|42.0|20240401
19083|UA|12.0|20240401
19084|UB|42.0|20240401
19084|UA|12.0|20240401
19085|UB|35.0|20240401
19085|UA|20.0|20240401
19086|UB|35.0|20240401
19086|UA|20.0|20240401
19100|UB|34.0|20240401
19100|UA|20.0|20240401
19101|UB|50.0|20240401
19101|UA|25.0|20240401
19110|UB|40.0|20240401
19110|UA|20.0|20240401
19112|UB|40.0|20240401
19112|UA|20.0|20240401
19120|UB|65.0|20240401
19120|UA|40.0|20240401
19125|UB|50.0|20240401
19125|UA|25.0|20240401
19126|UB|50.0|20240401
19126|UA|25.0|20240401
19260|UB|65.0|20240401
19260|UA|35.0|20240401
19271|UB|70.0|20240401
19271|UA|40.0|20240401
19272|UB|80.0|20240401
19272|UA|50.0|20240401
19281|UA|20.0|20240401
19281|UB|35.0|20240401
19282|UA|20.0|20240401
19282|UB|35.0|20240401
19283|UA|20.0|20240401
19283|UB|35.0|20240401
19284|UA|20.0|20240401
19284|UB|35.0|20240401
19285|UA|20.0|20240401
19285|UB|35.0|20240401
19286|UA|20.0|20240401
19286|UB|35.0|20240401
19287|UA|20.0|20240401
19287|UB|35.0|20240401
19288|UB|35.0|20240401
19288|UA|20.0|20240401
19294|UA|40.0|20240401
19294|UB|70.0|20240401
19296|UA|15.0|20240401
19296|UB|45.0|20240401
19297|UA|15.0|20240401
19297|UB|45.0|20240401
19298|UA|15.0|20240401
19298|UB|45.0|20240401
19300|UB|70.0|20240401
19300|UA|40.0|20240401
19301|UB|70.0|20240401
19301|UA|40.0|20240401
19302|UB|80.0|20240401
19302|UA|50.0|20240401
19303|UA|40.0|20240401
19303|UB|70.0|20240401
19305|UB|65.0|20240401
19305|UA|35.0|20240401
19306|UB|90.0|20240401
19306|UA|60.0|20240401
19307|UB|65.0|20240401
19307|UA|35.0|20240401
19316|UA|50.0|20240401
19316|UB|80.0|20240401
19318|UB|80.0|20240401
19318|UA|50.0|20240401
19324|UB|75.0|20240401
19324|UA|45.0|20240401
19325|UA|45.0|20240401
19325|UB|75.0|20240401
19328|UB|75.0|20240401
19328|UA|45.0|20240401
19330|UA|45.0|20240401
19330|UB|75.0|20240401
19340|UA|35.0|20240401
19340|UB|65.0|20240401
19342|UB|65.0|20240401
19342|UA|35.0|20240401
19350|UB|75.0|20240401
19350|UA|45.0|20240401
19355|UB|75.0|20240401
19355|UA|45.0|20240401
19357|UB|90.0|20240401
19357|UA|60.0|20240401
19361|UB|90.0|20240401
19361|UA|60.0|20240401
19364|UA|50.0|20240401
19364|UB|80.0|20240401
19366|UB|80.0|20240401
19366|UA|50.0|20240401
19367|UB|90.0|20240401
19367|UA|60.0|20240401
19368|UB|90.0|20240401
19368|UA|60.0|20240401
19369|UA|60.0|20240401
19369|UB|90.0|20240401
19370|UA|35.0|20240401
19370|UB|65.0|20240401
19371|UA|40.0|20240401
19371|UB|70.0|20240401
19380|UA|45.0|20240401
19380|UB|75.0|20240401
19396|UA|45.0|20240401
19396|UB|75.0|20240401
19499|UA|45.0|20240401
19499|UB|75.0|20240401
20005|UA|16.0|20240401
20005|UB|36.0|20240401
20100|UA|14.0|20240401
20100|UB|44.0|20240401
20101|UB|44.0|20240401
20101|UA|14.0|20240401
20102|UA|14.0|20240401
20102|UB|44.0|20240401
20103|UA|14.0|20240401
20103|UB|44.0|20240401
20150|UA|30.0|20240401
20150|UB|60.0|20240401
20200|UA|16.0|20240401
20200|UB|36.0|20240401
20205|UA|16.0|20240401
20205|UB|36.0|20240401
20206|UA|15.0|20240401
20206|UB|45.0|20240401
20220|UA|13.0|20240401
20220|UB|33.0|20240401
20225|UA|13.0|20240401
20225|UB|33.0|20240401
20240|UB|35.0|20240401
20240|UA|15.0|20240401
20245|UB|38.0|20240401
20245|UA|18.0|20240401
20250|UB|55.0|20240401
20250|UA|25.0|20240401
20251|UB|55.0|20240401
20251|UA|25.0|20240401
20500|UA|10.0|20240401
20500|UB|30.0|20240401
20501|UB|30.0|20240401
20501|UA|10.0|20240401
20520|UB|38.0|20240401
20520|UA|18.0|20240401
20525|UA|18.0|20240401
20525|UB|38.0|20240401
20526|UA|3.0|20240401
20526|UB|3.0|20240401
20527|UA|3.0|20240401
20527|UB|3.0|20240401
20550|UB|3.0|20240401
20550|UA|3.0|20240401
20551|UA|3.0|20240401
20551|UB|3.0|20240401
20552|UA|3.0|20240401
20552|UB|3.0|20240401
20553|UB|3.0|20240401
20553|UA|3.0|20240401
20555|UA|20.0|20240401
20555|UB|35.0|20240401
20560|UA|20.0|20240401
20560|UB|35.0|20240401
20561|UA|20.0|20240401
20561|UB|35.0|20240401
20600|UB|34.0|20240401
20600|UA|14.0|20240401
20604|UB|34.0|20240401
20604|UA|14.0|20240401
20605|UA|14.0|20240401
20605|UB|34.0|20240401
20606|UA|14.0|20240401
20606|UB|34.0|20240401
20610|UA|14.0|20240401
20610|UB|34.0|20240401
20611|UA|14.0|20240401
20611|UB|34.0|20240401
20612|UB|34.0|20240401
20612|UA|14.0|20240401
20615|UB|50.0|20240401
20615|UA|20.0|20240401
20650|UB|55.0|20240401
20650|UA|25.0|20240401
20660|UB|55.0|20240401
20660|UA|25.0|20240401
20661|UB|60.0|20240401
20661|UA|30.0|20240401
20662|UA|30.0|20240401
20662|UB|60.0|20240401
20663|UB|60.0|20240401
20663|UA|30.0|20240401
20664|UB|55.0|20240401
20664|UA|25.0|20240401
20665|UB|10.0|20240401
20665|UA|10.0|20240401
20670|UB|32.0|20240401
20670|UA|12.0|20240401
20680|UA|28.0|20240401
20680|UB|58.0|20240401
20690|UB|60.0|20240401
20690|UA|30.0|20240401
20692|UB|60.0|20240401
20692|UA|30.0|20240401
20693|UA|30.0|20240401
20693|UB|60.0|20240401
20694|UB|69.0|20240401
20694|UA|39.0|20240401
20696|UA|30.0|20240401
20696|UB|60.0|20240401
20697|UB|60.0|20240401
20697|UA|30.0|20240401
